# fs=395.8 rpm=11192
timestamp_ms,az,current_A,rpm
2579,11.2973,-0.1012,11280
2582,10.9442,-0.0969,11280
2584,7.9630,-0.0750,11280
2587,7.7669,-0.0459,11280
2589,12.9448,0.1154,11280
2592,11.0227,0.0193,11280
2594,8.6691,0.1048,11280
2597,7.5707,0.0364,11280
2600,12.9056,-0.0473,11280
2602,11.1404,-0.0909,11280
2605,10.0812,-0.1777,11280
2607,7.3746,-0.0914,11280
2610,11.7288,-0.2205,11280
2612,10.7481,-0.0768,11280
2615,8.1984,-0.0840,11280
2617,8.1591,0.0347,11280
2620,10.9442,0.0519,11280
2622,11.7680,0.0633,11280
2625,7.8845,0.1161,11280
2627,6.9039,0.0087,11280
2630,10.5127,0.0403,11280
2632,11.8464,-0.0302,11280
2635,9.3752,-0.0313,11280
2637,7.6492,-0.0957,11280
2640,11.8464,-0.0609,11280
2642,11.7680,0.0315,11280
2645,10.4343,-0.0175,11280
2648,6.5508,0.1010,11280
2650,11.3365,0.1358,14160
2653,11.1011,0.1385,14160
2655,9.8067,0.0983,14160
2658,6.9039,0.0230,14160
# fs=395.8 rpm=12262
timestamp_ms,az,current_A,rpm
2804,12.7094,0.0250,0
2806,9.4928,0.0391,0
2809,7.8061,-0.0626,0
2811,10.7089,0.0039,0
2814,11.6111,-0.0546,0
2816,10.3950,0.1263,0
2819,7.0608,0.0670,0
2821,11.3757,0.1631,0
2824,11.1011,0.1192,0
2826,9.8067,0.0147,0
2829,6.9039,-0.0318,0
2831,9.9243,-0.1124,0
2834,12.6310,-0.0300,0
2836,9.4536,-0.1703,0
2839,7.0608,-0.0145,0
2841,9.2575,-0.0108,0
2844,12.5917,0.0348,0
2846,9.2575,0.0749,0
2849,8.7475,0.0848,0
2851,13.4155,0.1383,0
2854,9.7674,0.0446,0
2857,7.9238,0.1054,0
2859,9.6105,0.0428,0
2862,12.2779,-0.0248,0
2864,11.2580,-0.0568,0
2867,7.4138,-0.0762,0
2869,8.8260,0.0354,0
2872,11.8072,-0.0396,0
2874,10.8265,0.0750,0
2877,8.1199,0.1117,0
2879,8.2768,0.1207,0
2882,12.5525,0.0721,0
2884,10.6696,0.0144,0
2887,8.6299,0.0497,0
2889,7.1785,-0.1209,0
2892,12.7879,-0.0672,0
2894,10.1989,-0.1399,0
2897,9.3359,-0.1109,0
2899,7.2961,-0.0718,13920
2902,11.8072,-0.0223,13920
2905,11.6111,0.1153,13920
2907,9.4536,-0.0083,13920
2910,8.3553,0.0533,13920
2912,11.5326,-0.0558,13920
2915,12.3564,-0.0047,13920
2917,7.9630,-0.1194,13920
2920,7.5707,-0.0817,13920
2922,10.5520,-0.0810,13920
2925,12.2779,-0.1510,13920
2927,9.4144,-0.0608,13920
2930,7.0608,-0.0913,13920
2932,11.4542,0.1029,13920
2935,11.6503,0.0374,13920
2937,10.8658,0.1379,13920
2940,7.1392,0.1037,13920
2942,10.7089,-0.0253,13920
2945,11.1796,-0.0311,13920
2947,10.3950,-0.1589,13920
2950,6.8254,-0.0780,13920
2953,10.0420,-0.1693,13920
2955,12.3564,-0.0398,13920
2958,9.3752,-0.0147,13920
2960,6.9039,0.0204,13920
2963,8.2768,0.0594,13920
2965,12.5133,0.0736,13920
2968,9.0613,0.1235,13920
2970,8.0415,0.0242,13920
2973,8.5906,0.0705,13920
2975,12.7879,-0.0052,13920
2978,10.7481,-0.0487,13920
2980,8.3553,-0.0666,13920
2983,8.9044,-0.0904,13920
2985,12.3564,0.0338,13920
2988,11.8857,-0.0318,13920
2990,7.5707,0.1045,13920
2993,8.9829,0.1649,13920
2995,11.2580,0.1214,13920
2998,11.1404,0.1047,13920
3001,7.5707,0.0180,13920
3003,12.2387,0.0377,13920
3006,11.1796,-0.1304,13920
3008,9.2575,-0.0760,13920
3011,7.8453,-0.1480,13920
3013,12.6702,-0.0576,13920
3016,10.7481,-0.0664,13920
3018,10.1205,0.1535,13920
3021,6.8254,0.2379,13920
3023,11.4934,0.1024,13920
3026,11.5326,0.1271,13920
3028,8.8260,-0.0080,13920
3031,7.5707,0.0372,13920
3033,9.8851,-0.0851,13920
3036,11.4149,-0.0643,13920
3038,8.3945,-0.0368,13920
3041,7.0608,-0.1317,13920
3043,10.2774,-0.0261,13920
3046,12.7486,-0.0840,13920
3049,9.6497,0.1176,13920
3051,7.0216,0.0701,13920
3054,10.0028,0.1696,13920
3056,11.5718,0.1352,13920
3059,10.6696,0.0217,13920
3061,5.8055,0.0037,13920
3064,8.8652,-0.1019,13920
3066,11.0227,-0.0191,13920
3069,9.8067,-0.1623,13920
3071,6.9431,-0.0064,13920
3074,8.3160,0.0026,13920
3076,12.0033,0.0880,13920
3079,9.4536,0.1123,13920
3081,7.9238,0.1277,13920
3084,8.5514,0.1767,13920
3086,13.4547,0.0903,13920
3089,9.6497,0.1332,13920
3091,8.9044,0.0585,13920
3094,7.6100,-0.0324,13920
3097,12.3956,-0.0508,13920
3099,11.2188,-0.0626,13920
3102,7.7276,0.0431,13920
3104,8.2768,-0.0246,13920
3107,11.1011,0.0819,13920
3109,11.0619,0.0934,13920
3112,7.5707,0.1338,13920
3114,7.3354,0.0669,13920
3117,11.1404,0.0434,13920
3119,11.5718,0.0279,13920
3122,7.8845,-0.0936,13920
3124,6.6685,-0.0585,13920
3127,12.0426,-0.1429,13920
3129,10.9050,0.0369,13920
3132,9.9243,0.0028,13920
3134,6.8647,0.1503,13920
3137,12.2387,0.2652,13920
3139,11.2973,0.1269,13920
3142,10.1597,0.1650,13920
3145,12.1210,0.0470,13920
3147,11.9249,0.1147,13920
3150,12.3172,-0.0330,11280
3152,7.8453,0.0349,11280
3155,9.7282,-0.0315,11280
3157,12.0426,-0.0351,11280
3160,8.5906,-0.0041,11280
3162,7.1000,0.0046,11280
3165,9.9243,0.1622,11280
3167,12.2779,0.0434,11280
3170,10.0812,0.1018,11280
3172,6.9039,0.0175,11280
3175,10.6696,0.0164,11280
3177,12.4741,-0.0577,11280
3180,10.9050,-0.0900,11280
3182,6.7077,-0.0404,11280
3185,9.4536,-0.1569,11280
3187,11.4542,-0.0365,11280
3190,10.7481,-0.0393,11280
3193,7.0608,0.0805,11280
3195,9.1006,0.0746,11280
3198,12.1995,0.0930,11280
3200,9.5713,0.1243,11280
3203,8.2376,0.0066,11280
3205,8.2376,0.0365,11280
3208,13.4547,-0.0896,11280
3210,10.3166,-0.0367,11280
3213,8.4337,-0.1094,11280
3215,8.0415,-0.0510,11280
3218,12.5525,0.0327,11280
3220,10.1989,0.0012,11280
3223,7.9630,0.0953,11280
3225,8.6299,0.1244,11280
3228,11.8072,0.1811,11280
3230,11.8072,0.1176,11280
3233,7.0216,0.0949,11280
3235,8.2376,0.0868,11280
3238,11.0619,-0.0763,11280
3241,11.1796,-0.0274,11280
3243,7.7669,-0.1472,11280
3246,6.1586,-0.0001,11280
3248,11.6111,-0.0365,11280
3251,10.8265,0.1202,11280
3253,9.1790,0.1984,11280
3256,7.1000,0.1107,11280
3258,13.0232,0.1100,11280
3261,11.1011,-0.0062,11280
3263,10.1989,0.0609,11280
3266,6.9823,-0.0924,11280
3268,11.7288,-0.0202,11280
3271,12.4348,-0.0627,11280
3273,9.3359,-0.0909,11280
3276,7.5315,-0.0405,11280
3278,9.3359,-0.0649,11280
3281,11.4149,0.1117,11280
3283,8.3160,0.0442,11280
3286,6.8647,0.1417,11280
3289,9.7282,0.1219,11280
3291,12.6310,0.0104,11280
3294,9.6890,-0.0105,11280
3296,6.7470,-0.0721,11280
3299,11.7288,-0.0173,11280
3301,10.8658,-0.1569,11280
3304,6.3939,-0.0188,11280
3306,10.1205,-0.0249,11280
3309,11.4149,0.1006,11280
3311,9.9636,0.0837,11280
3314,6.8647,0.1086,11280
3316,9.6497,0.1233,11280
3319,12.5917,0.0090,11280
3321,9.9243,0.0451,11280
3324,7.1785,-0.0712,11280
3326,8.0415,-0.0623,11280
3329,13.5332,-0.1272,11280
3331,9.8459,-0.1236,11280
3334,8.1199,-0.0023,11280
3337,8.3160,-0.0729,11280
3339,12.9448,0.0722,11280
3342,10.8658,0.1237,11280
3344,8.2768,0.1158,11280
3347,9.5713,0.0620,11280
3349,12.4348,0.0026,11280
3352,11.6503,0.0208,11280
3354,8.0807,-0.1278,11280
3357,8.8260,-0.0843,11280
3359,11.4934,-0.1609,11280
3362,11.1796,-0.0235,11280
3364,7.4138,-0.0544,11280
3367,7.7276,0.0892,11280
3369,12.5917,0.1917,11280
3372,10.5912,0.0697,11280
3374,8.5514,0.1092,11280
3377,7.2177,-0.0004,11280
3379,12.3172,0.0325,11280
3382,10.7481,-0.0760,11280
3385,9.2967,-0.0866,11280
3387,7.4531,-0.0616,11280
3390,12.3172,-0.1508,11280
3392,11.0619,-0.0555,11280
3395,8.5906,-0.1123,11280
3397,8.1199,0.0747,11280
3400,11.5718,0.0343,11760
3402,12.4741,0.1359,11760
3405,8.1199,0.1072,11760
3407,6.9431,-0.0119,11760
3410,10.9050,-0.0354,11760
3412,11.6895,-0.1448,11760
3415,8.8652,-0.0758,11760
3417,6.9039,-0.1988,11760
3420,11.8857,-0.0473,11760
3422,11.8857,-0.0210,11760
3425,9.5713,0.0046,11760
3427,6.3939,0.0721,11760
3430,11.1011,0.0824,11760
3433,11.1796,0.1389,11760
3435,10.2381,0.0627,11760
3438,6.4332,0.1143,11760
3440,10.6696,0.0523,11760
3443,12.1995,-0.0462,11760
3445,9.5713,-0.0482,11760
3448,8.7083,-0.0825,11760
3450,12.7486,0.0359,11760
3453,12.9840,-0.0509,11760
3455,7.9238,0.0981,11760
3458,9.4536,0.1358,11760
3460,12.7879,0.1176,11760
3463,10.0420,0.0813,11760
3465,7.2569,0.0020,11760
3468,9.3359,0.0398,11760
3470,11.5718,-0.1143,11760
3473,10.9050,-0.0420,11760
3475,6.7862,-0.1276,11760
3478,9.1398,-0.1168,11760
3481,12.1995,-0.0814,11760
3483,10.4343,-0.0454,11760
3486,7.4923,0.1197,11760
3488,7.8453,0.0131,11760
3491,12.0818,0.0558,11760
3493,9.8459,-0.0432,11760
3496,8.5122,0.0047,11760
3498,7.9238,-0.1206,11760
3501,12.9448,-0.0833,11760
3503,10.6304,-0.1013,11760
3506,9.4928,-0.1682,11760
3508,7.6100,-0.0820,11760
3511,12.3956,-0.1100,11760
3513,11.4542,0.0773,11760
3516,8.1591,0.0084,11760
3518,8.2768,0.1184,11760
3521,11.4542,0.0852,11760
3523,11.6895,-0.0378,11760
3526,8.5906,-0.0495,11760
3529,7.2961,-0.1556,11760
3531,10.5912,-0.0680,11760
3534,11.7288,-0.1824,11760
3536,8.8652,-0.0483,11760
3539,7.0608,-0.0330,11760
3541,12.1995,0.0173,11760
3544,11.6503,0.0443,11760
3546,10.5520,0.0392,11760
3549,7.0216,0.0812,11760
3551,11.4542,-0.0131,11760
3554,11.5718,0.0264,11760
3556,9.8459,-0.0538,11760
3559,6.7862,-0.0860,11760
3561,10.0812,-0.1343,11760
3564,12.2387,-0.1231,11760
3566,9.9636,-0.0031,11760
3569,7.2961,-0.0619,11760
3571,7.8453,0.0815,11760
3574,13.4547,0.1303,11760
3577,9.6890,0.1260,11760
3579,8.8260,0.0773,11760
3582,6.9823,0.0247,11760
3584,11.5326,0.0310,11760
3587,11.4934,-0.1093,11760
3589,8.5514,-0.0620,11760
3592,9.2183,-0.1452,11760
3594,11.0227,0.0035,11760
3597,7.8845,-0.0308,11760
3599,7.2177,0.1132,11760
3602,9.2967,0.1795,11760
3604,11.9249,0.0946,11760
3607,9.4144,0.0891,11760
3609,6.6685,-0.0168,11760
3612,10.0812,0.0467,11760
3614,11.6503,-0.1091,11760
3617,10.1205,-0.0409,11760
3619,6.5901,-0.1123,11760
3622,9.1398,-0.1396,11760
3625,11.4542,-0.0871,11760
3627,10.1597,-0.0771,11760
3630,6.7470,0.0954,11760
3632,7.8453,-0.0010,11760
3635,11.9249,0.0732,11760
3637,9.5713,-0.0088,11760
3640,8.1591,0.0248,11760
3642,7.9630,-0.0820,11760
3645,12.5525,-0.0694,11760
3647,10.2774,-0.0784,11760
3650,9.1006,-0.1507,12000
3652,7.5315,-0.0750,12000
3655,12.0033,-0.0949,12000
3657,11.4934,0.0993,12000
3660,9.1398,0.0376,12000
3662,8.1984,0.1543,12000
3665,11.3365,0.1138,12000
3667,12.1210,-0.0174,12000
3670,8.1199,-0.0237,12000
3673,7.5707,-0.1291,12000
3675,10.0812,-0.0435,12000
3678,12.2387,-0.1818,12000
3680,9.0221,-0.0341,12000
3683,6.4724,-0.0412,12000
3685,10.5127,0.0672,12000
3688,11.7680,0.0684,12000
3690,10.5127,0.0891,12000
3693,6.7470,0.1171,12000
3695,9.4928,0.0050,12000
3698,11.1404,0.0202,12000
3700,10.7089,-0.1166,12000
3703,7.3354,-0.0355,12000
3705,8.6691,-0.1600,12000
3708,12.6702,-0.0423,12000
3710,9.9636,0.0283,12000
3713,9.1790,0.0360,12000
3715,8.6299,0.1158,12000
3718,13.2586,0.1208,12000
3721,11.0227,0.1807,12000
3723,9.1398,0.1015,12000
3726,7.8845,0.1440,12000
3728,12.1602,0.0756,12000
3731,11.1796,-0.0126,12000
3733,8.7475,-0.0523,12000
3736,7.7669,-0.0612,12000
3738,11.2580,0.0514,12000
3741,12.3956,-0.0162,12000
3743,7.7669,0.1021,12000
3746,9.4928,0.1236,12000
3748,12.3172,0.1504,12000
3751,9.6105,0.0973,12000
3753,7.1392,0.0463,12000
3756,10.9442,0.0416,12000
3758,12.2779,-0.1108,12000
3761,11.1011,-0.0724,12000
3763,6.3939,-0.1495,12000
3766,9.7282,-0.0315,12000
3769,11.1011,-0.0494,12000
3771,10.7089,0.1092,12000
3774,6.7077,0.1969,12000
3776,7.8453,0.1062,12000
3779,12.2387,0.1244,12000
3781,9.4536,-0.0064,12000
3784,8.2376,0.0529,12000
3786,7.8845,-0.1025,12000
3789,12.2779,-0.0405,12000
3791,10.3558,-0.1309,12000
3794,9.0613,-0.0842,12000
3796,7.5707,-0.0877,12000
3799,12.3564,0.0282,12000
3801,11.0227,0.1477,12000
3804,8.8652,0.0317,12000
3806,7.6884,0.0925,12000
3809,10.5520,-0.0185,12000
3811,12.0818,0.0243,12000
# fs=395.8 rpm=17897
timestamp_ms,az,current_A,rpm
3957,8.3160,0.1353,16221
3959,6.9823,0.1060,16221
3962,10.4343,0.1766,16221
3964,12.8271,0.1765,16221
3967,9.2575,0.1535,16221
3969,6.9431,0.1705,16221
3972,10.7481,0.0380,16221
3974,11.8464,0.0554,16221
3977,11.2580,-0.0422,16221
3979,6.2370,-0.0350,16221
3982,9.2183,-0.0909,16221
3984,11.1796,-0.0895,16221
3987,9.7282,0.0241,16221
3989,6.9039,-0.0505,16221
3992,7.4531,0.0599,16221
3994,12.4348,0.0701,16221
3997,9.9636,0.1349,16221
3999,8.4337,0.0861,16221
4002,7.9238,0.0976,16221
4005,13.2978,0.0636,16221
4007,11.0227,-0.0686,16221
4010,9.4928,-0.0581,16221
4012,6.9431,-0.1230,16221
4015,11.5326,0.0225,16221
4017,11.4542,-0.0323,16221
4020,9.1790,0.1100,16221
4022,7.9238,0.1721,16221
4025,10.0420,0.1171,16221
4027,11.4542,0.1011,16221
4030,8.7083,-0.0171,16221
4032,7.5315,0.0327,16221
4035,9.6890,-0.1164,16221
4037,12.5917,-0.0392,16221
4040,9.5713,-0.1070,16221
4042,6.5116,-0.0639,16221
