# fs=395.9 rpm=0
timestamp_ms,az,current_A,rpm
3286,9.8459,-0.0064,0
3288,9.8067,-0.0032,0
3291,9.6497,-0.0012,0
3293,9.6105,-0.0053,0
3296,10.0420,0.0003,0
3298,9.8851,0.0044,0
3301,10.1205,0.0033,0
3303,9.9243,0.0050,0
3306,9.7674,0.0032,0
3308,9.6497,0.0017,0
3311,9.5713,0.0030,0
3313,9.9243,-0.0057,0
3316,9.8067,-0.0020,0
3318,9.6105,0.0070,0
3321,9.8067,0.0121,0
3323,9.8851,0.0086,0
3326,10.2381,0.0095,0
3328,10.0420,0.0109,0
3331,10.1597,-0.0016,0
3334,10.1597,-0.0005,0
3336,10.0812,0.0031,0
3339,9.8459,0.0049,0
3341,9.8851,0.0024,0
3344,9.8459,0.0121,0
3346,9.8851,0.0171,0
3349,9.9636,0.0141,0
3351,9.8459,0.0142,0
3354,9.6105,0.0116,0
3356,9.6890,0.0206,0
3359,9.6105,0.0171,0
3361,9.4928,0.0213,0
3364,9.7674,0.0151,0
3366,9.5713,0.0026,0
3369,9.4536,0.0044,0
3371,9.5713,0.0079,0
3374,9.6890,0.0089,0
3376,9.5713,0.0144,0
3379,9.4144,0.0066,0
3382,9.5321,0.0130,0
3384,9.8067,0.0185,0
3387,9.6890,0.0205,0
3389,9.5321,0.0197,0
3392,9.8067,0.0150,0
3394,9.9636,0.0084,0
3397,9.8459,0.0074,0
3399,9.7674,0.0052,0
3402,10.0028,0.0047,0
3404,9.7282,0.0042,0
3407,9.9636,-0.0034,0
3409,9.6890,-0.0046,0
3412,9.9243,-0.0043,0
3414,10.0812,-0.0067,0
3417,9.9243,-0.0009,0
3419,9.6497,-0.0064,0
3422,9.5713,0.0046,0
3424,9.8459,0.0022,0
3427,9.7282,0.0021,0
3430,9.7674,0.0066,0
3432,9.7674,-0.0000,0
3435,9.7674,0.0068,0
3437,9.7282,0.0060,0
3440,9.8851,0.0047,0
3442,9.9636,0.0101,0
3445,9.9243,0.0023,0
3447,9.9636,0.0140,0
3450,10.0420,0.0226,0
3452,9.7282,0.0161,0
3455,10.0028,0.0172,0
3457,9.9243,0.0214,0
3460,9.8851,0.0198,0
3462,9.5713,0.0105,0
3465,9.4928,0.0079,0
3467,9.4536,0.0095,0
3470,9.5321,0.0044,0
3472,9.8851,-0.0045,0
3475,9.9636,0.0003,0
3478,9.8851,-0.0001,0
3480,10.0028,-0.0018,0
3483,10.2381,0.0007,0
3485,9.9243,-0.0051,0
3488,9.8067,-0.0034,0
3490,9.8067,-0.0001,0
3493,9.6497,-0.0031,0
3495,9.6497,0.0002,0
3498,9.8851,0.0031,0
3500,9.8851,0.0009,0
3503,9.7282,0.0010,0
3505,9.9636,0.0024,0
3508,10.0420,0.0062,0
3510,10.3950,0.0062,0
3513,10.1205,0.0074,0
3515,10.0028,0.0066,0
3518,9.6890,0.0019,0
3520,9.5321,-0.0086,0
3523,9.6105,0.0021,0
3526,9.4928,0.0079,0
3528,9.6497,0.0115,0
3531,9.8851,0.0074,0
3533,10.0028,0.0085,0
3536,9.5713,0.0062,0
3538,9.6497,0.0068,0
3541,9.8851,0.0132,0
3543,10.0812,0.0219,0
3546,9.8851,0.0228,0
3548,10.0028,0.0177,0
3551,10.1205,0.0139,0
3553,10.1205,0.0193,0
3556,9.8459,0.0160,0
3558,9.6497,0.0151,0
3561,9.8851,0.0053,0
3563,9.8067,0.0080,0
3566,9.9243,0.0109,0
3568,9.9636,0.0056,0
3571,9.8067,0.0070,0
3574,9.8851,0.0049,0
3576,10.6304,0.0096,0
3579,9.9636,0.0104,0
3581,9.8459,0.0195,0
3584,9.9636,0.0201,0
3586,9.7282,0.0258,0
3589,9.5713,0.0215,0
3591,10.0028,0.0153,0
3594,9.9636,0.0087,0
3596,10.0420,0.0115,0
3599,9.9636,0.0120,0
3601,9.9243,0.0098,0
3604,10.0028,0.0144,0
3606,9.8459,0.0138,0
3609,10.0812,0.0133,0
3611,10.0028,0.0109,0
3614,10.1205,0.0108,0
3616,10.1597,0.0055,0
3619,10.0812,0.0088,0
3622,10.1205,0.0032,0
3624,10.0420,0.0101,0
3627,10.1205,0.0069,0
3629,9.6497,-0.0030,0
3632,9.7282,0.0009,0
3634,10.1205,0.0043,0
3637,10.0028,0.0059,0
3639,9.9636,0.0150,0
3642,10.0028,0.0124,0
3644,9.7282,0.0101,0
3647,9.8851,0.0127,0
3649,9.8851,0.0130,0
3652,10.1205,0.0133,0
3654,9.9636,0.0161,0
3657,9.8459,0.0146,0
3659,9.9636,0.0081,0
3662,9.7674,0.0038,0
3664,10.0028,-0.0076,0
3667,9.7282,-0.0108,0
3670,9.8459,0.0009,0
3672,9.8067,-0.0003,0
3675,9.8851,-0.0020,0
3677,9.7282,0.0018,0
3680,9.5713,0.0024,0
3682,10.0028,0.0036,0
3685,10.1205,0.0098,0
3687,9.8459,0.0191,0
3690,9.9636,0.0138,0
3692,10.0420,0.0107,0
3695,9.6497,0.0080,0
3697,9.6890,0.0090,0
3700,9.7282,0.0177,0
3702,9.9243,0.0192,0
3705,9.6890,0.0146,0
3707,9.8067,0.0146,0
3710,9.8851,0.0061,0
3712,9.6497,-0.0154,0
3715,9.6497,-0.0103,0
3718,9.6105,-0.0026,0
3720,9.8459,0.0065,0
3723,9.7674,0.0090,0
3725,9.8851,0.0073,0
3728,9.7674,-0.0001,0
3730,9.8067,-0.0038,0
3733,9.7674,-0.0036,0
3735,9.6890,-0.0022,0
3738,9.8851,0.0069,0
3740,9.9243,0.0061,0
3743,10.0028,0.0041,0
3745,9.6497,-0.0028,0
3748,9.4144,-0.0061,0
3750,9.4536,-0.0003,0
3753,9.4928,-0.0013,0
3755,9.7282,-0.0022,0
3758,9.8851,-0.0056,0
3760,9.8067,0.0060,0
3763,9.8067,0.0092,0
3766,9.6890,0.0127,0
3768,10.1205,0.0136,0
3771,10.0028,0.0151,0
3773,9.9636,0.0150,0
3776,9.9243,0.0111,0
3778,10.0420,0.0038,0
3781,10.0028,0.0028,0
3783,9.7282,-0.0013,0
3786,9.8459,-0.0015,0
3788,9.8067,0.0107,0
3791,9.8067,0.0165,0
3793,9.7674,0.0176,0
3796,9.8067,0.0093,0
3798,9.4144,0.0114,0
3801,9.5321,0.0112,0
3803,9.5713,0.0059,0
3806,9.6890,0.0111,0
3808,9.8851,0.0064,0
# fs=395.9 rpm=0
timestamp_ms,az,current_A,rpm
3952,9.6890,0.0037,0
3954,9.9636,0.0054,0
3957,9.6105,0.0133,0
3959,9.6890,0.0148,0
3962,9.8067,0.0213,0
3964,9.6890,0.0164,0
3967,9.7674,0.0253,0
3969,10.0028,0.0185,0
3972,9.6890,0.0140,0
3974,9.8459,0.0134,0
3977,9.9243,0.0136,0
3979,10.0420,0.0138,0
3982,10.1989,0.0054,0
3984,10.1989,0.0055,0
3987,10.1597,0.0088,0
3989,10.1989,0.0084,0
3992,9.7674,0.0146,0
3994,9.9636,0.0192,0
3997,9.8851,0.0185,0
3999,10.0028,0.0140,0
4002,9.7674,0.0141,0
4005,9.8459,0.0168,0
4007,9.7282,0.0158,0
4010,9.7282,0.0170,0
4012,9.8851,0.0192,0
4015,10.0028,0.0146,0
4017,9.8459,0.0127,0
4020,9.7282,0.0156,0
4022,9.5713,0.0220,0
4025,9.4928,0.0274,0
4027,9.5321,0.0268,0
4030,9.8067,0.0302,0
4032,9.7282,0.0259,0
4035,9.5321,0.0223,0
4037,10.0028,0.0133,0
4040,9.8067,0.0122,0
4042,9.5713,0.0100,0
4045,9.5713,0.0146,0
